id,nib,mitra,kategori_mitra,badan_mitra,kriteria_mitra,klasifikasi_mitra,klbi,tanggal_pendirian,alamat,negara_mitra,provinsi_mitra,kabupaten_kota_mitra,email,telepon,kodepos,website,logo,profil,sub_kategori_mitra
07764e0f,,UNIVERSITE DE LILLE,Perguruan tinggi yang masuk dalam daftar QS200 berdasarkan bidang ilmu (subject),,Lembaga Pendidikan Luar Negeri,,,,"42 rue Paul Duez, 59000 Lille",FRANCE,,,dpo@univ-lille.fr,,,,T_mitra_Images/07764e0f.logo.075800.png,,
03d8bb74,,SMK NEGERI 1 PALOH,Institusi Pendidikan,NEGERI,Lembaga Pendidikan Dalam Negeri,,,,Jalan Raya,INDONESIA,Kalimantan Barat,Sambas,,,,,T_mitra_Images/03d8bb74.logo.075734.png,,
23fe8a77,,SMK SUBUR INSANI SAMBAS,Institusi Pendidikan,SWASTA,Lembaga Pendidikan Dalam Negeri,,,,Jalan Sejangkung,INDONESIA,Kalimantan Barat,Sambas,,,,,T_mitra_Images/23fe8a77.logo.075645.png,,
909b2e97,,SMK NEGERI 1 NANGA TAYAP,Institusi Pendidikan,NEGERI,Lembaga Pendidikan Dalam Negeri,,,,Jalan Lintas Kalimantan,INDONESIA,Kalimantan Barat,Ketapang,,,,,T_mitra_Images/909b2e97.logo.075619.png,,
21af7e1f,,SMKS BINA UTAMA PONTIANAK,Institusi Pendidikan,SWASTA,Lembaga Pendidikan Dalam Negeri,,,,Jalan H. Rais A. Rahman,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/21af7e1f.logo.075555.jpg,,
a7ada8a3,,SMK BINA PUTRA SUNGAI RAYA,Institusi Pendidikan,SWASTA,Lembaga Pendidikan Dalam Negeri,,,,Jalan Adisucipto - Nurul Huda,INDONESIA,Kalimantan Barat,Kubu Raya,,,,,T_mitra_Images/a7ada8a3.logo.075517.png,,
71d4a4e7,,PEMERINTAH KABUPATEN KETAPANG,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Kota/Kabupaten,,,Jalan Jenderal Sudirman Nomor 37,INDONESIA,Kalimantan Barat,Ketapang,,,,,T_mitra_Images/71d4a4e7.logo.075451.jpg,,
749ca80a,,LSP ASTEKINDO KONSTRUKSI MANDIRI,Institusi Pendidikan,,Lembaga Pendidikan Dalam Negeri,,,,Jalan Prof. M. Yamin Gg. Swakarya 3,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/749ca80a.logo.075421.jpg,,
4e79fc85,,PT. OFISIAL SERTIFIKASI HARAPAN,Organisasi,,Perusahaan Swasta,,,,Jalan Pepelegi Blok L4,INDONESIA,Jawa Timur,Sidoarjo,,,,,T_mitra_Images/4e79fc85.logo.075351.png,,
97126d3e,,SMK NEGERI 1 SINTANG,Institusi Pendidikan,NEGERI,Lembaga Pendidikan Dalam Negeri,,,,Jalan Raya Sintang - Pontianak km. 8,INDONESIA,Kalimantan Barat,Sintang,,,,,T_mitra_Images/97126d3e.logo.075306.jpg,,
2a646f63,,SMK NEGERI 1 ENTIKONG,Institusi Pendidikan,NEGERI,Lembaga Pendidikan Dalam Negeri,,,,Jalan Raya Malindo,INDONESIA,Kalimantan Barat,Sanggau,,,,,T_mitra_Images/2a646f63.logo.075243.jpg,,
26b91f22,,SMK NEGERI 1 SEMPARUK,Institusi Pendidikan,NEGERI,Lembaga Pendidikan Dalam Negeri,,,,,INDONESIA,Kalimantan Barat,Sambas,,,,,T_mitra_Images/26b91f22.logo.075216.jpg,,
f40c889c,,KOMISI PEMILIHAN UMUM PROVINSI KALIMANTAN BARAT,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Provinsi,,,Jalan Subarkah No. 1,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/f40c889c.logo.075153.jpg,,
b4868851,,SMK NEGERI 1 SEKADAU,Institusi Pendidikan,NEGERI,Lembaga Pendidikan Dalam Negeri,,,,Jalan Merdeka Timur Km. 6,INDONESIA,Kalimantan Barat,Sekadau,,,,,T_mitra_Images/b4868851.logo.075127.png,,
3bc806e6,,LSP GEOSPASIAL,Institusi Pendidikan,,Lembaga Pendidikan Dalam Negeri,,,,Jalan Alternatif Cibubur,INDONESIA,Jawa Barat,Bekasi,,,,,T_mitra_Images/3bc806e6.logo.075102.png,,
c5e363b0,,SMK NEGERI 1 SUNGAI KUNYIT,Institusi Pendidikan,NEGERI,Lembaga Pendidikan Dalam Negeri,,,,Jalan Tanjung Sanggau,INDONESIA,Kalimantan Barat,Mempawah,,,,,,,
4bc17335,,DIREKTORAT PEMBELAJARAN DAN KEMAHASISWAAN,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Kementerian / Lembaga Pemerintah Pusat,,,"Jalan Jenderal Sudirman, Pintu Satu, Senayan",INDONESIA,DKI Jakarta,Kota Jakarta Selatan,,,,,,,
b0ea4692,,PT. BANK MANDIRI (PERSERO) TBK,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,BUMN,Aktivitas keuangan dan asuransi,,,Jalan Jend. Gatot Subroto Kav. 36 - 38,INDONESIA,DKI Jakarta,Kota Jakarta Selatan,,,,,T_mitra_Images/b0ea4692.logo.075009.png,,
898e46a2,,SMK NEGERI 1 NGABANG,Institusi Pendidikan,NEGERI,Lembaga Pendidikan Dalam Negeri,,,,"Jalan Padat Karya, Sui. Buluh",INDONESIA,Kalimantan Barat,Landak,,,,,T_mitra_Images/898e46a2.logo.074945.png,,
609c3d2c,,DEUTSCHE GESELLSCHAFT FUR INTERNATIONALE ZUSAMMENARBEIT,Organisasi,,Asosiasi Luar Negeri,,,,"Jalan RM Harsono Nomor 3, Pasar Minggu",INDONESIA,DKI Jakarta,,,,,,T_mitra_Images/609c3d2c.logo.074911.jpg,,
481c37f1,,PT. PERGO JAYA GEMILANG,Dunia Usaha,,Perusahaan Swasta,,,9/4/2023,Jalan Kesehatan No. 123 RT. 002 RW. 010 Kotabaru,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
27b7331d,,UNIVERSITAS STIKUBANK,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",SWASTA,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,Jalan Kendeng V,INDONESIA,Jawa Tengah,Kota Semarang,fhb@edu.unisbank.ac.id,08122813752,,,T_mitra_Images/27b7331d.logo.074833.png,,
557f7c7d,,PT. MITRA ALAM SARANA SEJAHTERA (MASSLAND),Dunia Usaha,,Perusahaan Swasta,,,,Jalan Sultan Syarif Abdurrahman No. 86,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/557f7c7d.logo.074755.jpg,,
a9fee519,,PT. KIMKEN ALOE VERA,Dunia Usaha,,Perusahaan Swasta,,,,Jalan Imam Bonjol Komplek Ruko Garuda Baru No. 11-12,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
f410b73e,,CV. DUA PUTRI KEMBAR,Dunia Usaha,,Perusahaan Swasta,,,,Jalan Ya'm Sabran Komplek Villa Elektrik Permai D1 No. 28 Tanjung Hulu,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
b3e5d6d3,,HD FARM,Dunia Usaha,,Perusahaan Swasta,,,,Desa Rasau Jaya Satu,INDONESIA,Kalimantan Barat,Kubu Raya,,,,,,,
3e51bb2b,,PT. SARANA KARYA DUA SATU,Dunia Usaha,,Perusahaan Swasta,,,,Jalan Mujahidin No. 12,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
5911028c,,ASOSIASI PETANI SAWIT NUSANTARA,Organisasi,,Asosiasi Dalam Negeri,,,,Jalan K.H. Mas Mansyur Kav. 126 Penthouse 32-02,INDONESIA,DKI Jakarta,,,,,,,,
4bae93d2,,KONSORSIUM MITRA BAHARI,Institusi/ Organisasi multilateral,,Institusi Atau Organisasi Multilateral,,,,Jalan Sutan Sahrir No. 16 A,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
8f37a89c,,DPD HIMPUNAN NELAYAN SELURUH INDONESIA,Organisasi,,Asosiasi Dalam Negeri,,,,Jalan Parit H. Husin I No. 28,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/8f37a89c.logo.074444.png,,
bfc7ac18,,PT. RADIO BORNERA PONTIANAK,Dunia Usaha,,Perusahaan Swasta,,,,Jalan HOS. Cokroaminoto No. 56,INDONESIA,Kalimantan Barat,Kota Pontianak,,,78243,,T_mitra_Images/bfc7ac18.logo.074336.jpg,,
3b1fcf0a,,PT. KAPUAS MEDIA GRAFIKA,Dunia Usaha,,Perusahaan Swasta,,,,Jalan Sungai Raya Dalam No. 24,INDONESIA,Kalimantan Barat,Kubu Raya,,,,,T_mitra_Images/3b1fcf0a.logo.074306.jpg,,
e6a7f4f9,,PT. JAPINDO NABATI NUSANTARA,Dunia Usaha,,Perusahaan Swasta,,,,"Pusat Niaga Duta Mas Fatmawati, Blok A1 No. 14-16, Room 202 Jalan Fatmawati No. 39",INDONESIA,DKI Jakarta,Kota Jakarta Selatan,,,,,,,
7c7e1efc,,KELOMPOK TANI BOER ANAM,Organisasi,,Asosiasi Dalam Negeri,,,,Desa Sungai Pangkalan I,INDONESIA,Kalimantan Barat,Bengkayang,,,,,,,
47ec1f95,,ARCIA,Dunia Usaha,,UMKM,,,,Jalan Trans Kalimantan Jl. Nurul Huda Komplek Mitra Keluarga III No. A3,INDONESIA,Kalimantan Barat,,,,,,,,
63105f06,,LIAWARA,Dunia Usaha,,UMKM,,,,Jalan Gusti Hamzah Gang Nur II Dalam Nomor 18,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
b184bfed,,PONTIANAK POST,Dunia Usaha,,Perusahaan Swasta,,,,Jalan Gajah Mada Nomor 2-4,INDONESIA,Kalimantan Barat,Kota Pontianak,,,78124,,T_mitra_Images/b184bfed.logo.072834.jpg,,
ad91edbf,,IKATAN CENDEKIAWAN MUDA AKUNTANSI,Organisasi,,Asosiasi Dalam Negeri,,,,Jalan Silat Baru 25 Komplek Untan,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/ad91edbf.logo.072802.jpg,,
67f26732,,PT. QAPUAS MEDIA TECHNOLOGIES,Perusahaan teknologi global,,Perusahaan Swasta,,,,,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
24ecc7cb,,CV. RAJAWALI PRATAMA NETWORK,Dunia Usaha,,Perusahaan Swasta,,,,Jalan Tabrani Ahmad Komplek Benua Permata Nomor A8,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
d1727a2b,,PT. SPID LAB TEKNOLOGI,Perusahaan teknologi global,,Perusahaan Swasta,,,,"Jalan Tebu, Gang Teguh Karya, Nomor 10",INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/d1727a2b.logo.072709.png,,
ce693630,,SMK NEGERI 7 PONTIANAK,Institusi Pendidikan,NEGERI,Lembaga Pendidikan Dalam Negeri,,,,"Jalan Tanjung Raya II,  Kel. Saigon, Kec. Pontianak Timur",INDONESIA,Kalimantan Barat,Kota Pontianak,,085386567141,,https://smkn7ptk.sch.id,T_mitra_Images/ce693630.logo.072645.jpg,,
30e7f2a0,,KEJAKSAAN TINGGI KALIMANTAN BARAT,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Provinsi,,,"Jalan Jenderal Ahmad Yani, Nomor 82",INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/30e7f2a0.logo.072620.png,,
2a77fd43,,RISE NEO COOPERATIVE,Organisasi,,Asosiasi Luar Negeri,,,,"816, Hama, Maizuru-Shi, Kyoto-Fu",JAPAN,,,,,,,T_mitra_Images/2a77fd43.logo.072555.png,,
59551461,,PT. AKCAYA BEO INTERNASIONAL,Dunia Usaha,,Perusahaan Swasta,,,,Jalan Ujung Pandang II Griya Ampera Blok F2,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
2840b8bc,,ASOSIASI PETANI KELAPA SAWIT PERUSAHAAN INTI RAKYAT (ASPEKPIR),Organisasi,,Asosiasi Dalam Negeri,,,,Jalan Raya Sintang Pontianak Km. 22,INDONESIA,Kalimantan Barat,Sintang,,,,,T_mitra_Images/2840b8bc.logo.072520.jpg,,
2f4669c2,,SMK CITRA BORNEO,Institusi Pendidikan,SWASTA,Lembaga Pendidikan Dalam Negeri,,,,Jalan Trans Kalimantan No. 1,INDONESIA,Kalimantan Barat,Kubu Raya,,,,,T_mitra_Images/2f4669c2.logo.072454.png,,
9eb1f5cf,,UNIVERSITAS SAINS DAN TEKNOLOGI KOMPUTER (STEKOM),"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",SWASTA,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,Jalan Majapahit No. 605,INDONESIA,Jawa Tengah,Kota Semarang,,,,,T_mitra_Images/9eb1f5cf.logo.072430.png,,
aadae7c3,,PT. KAWAN LAMA,Dunia Usaha,,Perusahaan Swasta,,,,Jalan Puri Kencana No. 1,INDONESIA,DKI Jakarta,Kota Jakarta Barat,,,11610,,T_mitra_Images/aadae7c3.logo.072406.png,,
41a3d03b,,CV. MUDA BERKARYA TEKNOLOGI,Perusahaan teknologi global,,Perusahaan Swasta,,,,Komplek BDN No. 12,INDONESIA,Kalimantan Barat,Kubu Raya,,,,,,,
6276114c,,KANTOR PERTANAHAN KABUPATEN MEMPAWAH,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Kota/Kabupaten,,,Jalan Daeng Manambon Nomor 12,INDONESIA,Kalimantan Barat,Mempawah,,,,,T_mitra_Images/6276114c.logo.072320.png,,
1ad05512,,SMK AL MADANI PONTIANAK,Institusi Pendidikan,SWASTA,Lembaga Pendidikan Dalam Negeri,,,,Jalan Sungai Raya Dalam,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/1ad05512.logo.072255.jpg,,
b819f131,,BADAN PENGAWAS PEMILIHAN UMUM KABUPATEN SANGGAU,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Kota/Kabupaten,,,Jalan Jenderal Sudirman Nomor 6,INDONESIA,Kalimantan Barat,Sanggau,,,,,T_mitra_Images/b819f131.logo.072210.jpg,,
d3f614c6,,POLITEKNIK NEGERI MALANG,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,"Jalan Soekarno Hatta Nomor 9, Malang, Jawa Timur",INDONESIA,Jawa Timur,Malang,,,,,T_mitra_Images/d3f614c6.logo.072141.png,,
4dcb0d9d,,KELURAHAN BERINGIN,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Asosiasi Dalam Negeri,,,,,INDONESIA,Kalimantan Barat,Sanggau,,,,,,,
aeed3516,,POKDARWIS KALENGKANG TAMBELANSAMPIT,Organisasi,,Asosiasi Dalam Negeri,,,,"Jalan Tepian Kapuas, RT.003/RW.02",INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
cb40ffa5,,PT. GLODON TECHNICAL INDONESIA,Perusahaan multinasional,,Perusahaan Multinasional,"Aktivitas profesional, ilmiah, dan teknis",,,"Gedung Lippo Kuningan Lt. 17, Jalan HR Rasuna Said B12, Setiabudi, Karet Kuningan",INDONESIA,DKI Jakarta,Kota Jakarta Selatan,,,,,T_mitra_Images/cb40ffa5.logo.072100.jpg,,
6e382c30,,PT. PUSAT KOMPETENSI DAN TEKNOLOGI INDONESIA (PKTI),Perusahaan teknologi global,,Perusahaan Swasta,,,,"Jalan Bukit Gading Raya, Ruko Gading Bukit Indah Blok V/5",INDONESIA,DKI Jakarta,Kota Jakarta Utara,info@intec-id.com,,,,T_mitra_Images/6e382c30.logo.072030.png,,
d25464c0,,PT. DORA BISNIS KONSULTINDO,Dunia Usaha,,Perusahaan Swasta,,,,"Kartika Power Jalan Kyai Tapa Nomor 101, RT.4/RW.16",INDONESIA,DKI Jakarta,Kota Jakarta Barat,,,,,T_mitra_Images/d25464c0.logo.072006.jpg,,
671112aa,,PT. BANK TABUNGAN NEGARA (PERSERO) TBK KANTOR CABANG SYARIAH PONTIANAK,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,BUMN,Aktivitas keuangan dan asuransi,,,Jalan Ahmad Yani No. 61 G-H,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/671112aa.logo.071925.png,,
f0ed6db1,,LKP SMART STATION,Institusi Pendidikan,,Lembaga Pendidikan Dalam Negeri,,,,"Jalan Pemuda, Dusun Ria Sinir",INDONESIA,Kalimantan Barat,Landak,,,,,,,
660e09d0,,LKP BRILLIANT EDUCATION CENTRE,Institusi Pendidikan,,Lembaga Pendidikan Dalam Negeri,,,,"Jalan Raya Anjungan, Moton Tinggi",INDONESIA,Kalimantan Barat,Mempawah,,,,,,,
5c86664b,,YALE COMMUNICATION,Institusi Pendidikan,,Lembaga Pendidikan Dalam Negeri,,,,Jalan K.H. Abdurrahman Wahid Gang Tegal Sari 1 Nomor 21 Parit Jepang,INDONESIA,Kalimantan Barat,Kubu Raya,,,,,T_mitra_Images/5c86664b.logo.071825.png,,
53d15170,,YAYASAN LEMBAGA PENDIDIKAN PROKINDO,Institusi Pendidikan,,Lembaga Pendidikan Dalam Negeri,,,,Jalan Primer I,INDONESIA,Kalimantan Barat,Kubu Raya,,,,,,,
d780a1b7,,PT. TIGA DARE BORNEO,Dunia Usaha,,Perusahaan Swasta,,,,Jalan Perdamaian Komplek Ari Karya Indah IV Nomor B.39,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
3fde5ce1,,SMK NEGERI 5 PONTIANAK,Institusi Pendidikan,NEGERI,Lembaga Pendidikan Dalam Negeri,,,,"Jalan Jenderal Ahmad Yani, Nomor 4, Akcaya",INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/3fde5ce1.logo.071647.jpg,,
f4eb29fd,,DPD ASOSIASI MASYARAKAT SADAR WISATA KALIMANTAN BARAT,Organisasi,,Asosiasi Dalam Negeri,,,,"Jalan Parit H. Husin II, Komplek Permata Griya",INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
14d9d24e,,PT. DEKA CAHAYA GEMILANG,Dunia Usaha,,Perusahaan Swasta,,,,Jalan Kom Yos Sudarso Nomor 1,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/14d9d24e.logo.071605.png,,
ea4b626e,,SMK NEGERI 6 PONTIANAK,Institusi Pendidikan,NEGERI,Lembaga Pendidikan Dalam Negeri,,,,Jalan 28 Oktober,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/ea4b626e.logo.071538.jpg,,
dea22475,,KAMPUNG WISATA TENUN KHATULISTIWA,Organisasi,,,,,,Jalan Khatulistiwa Gang Sambas Jaya,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
b7d9edca,,SMK NEGERI 1 MEMPAWAH HILIR,Institusi Pendidikan,NEGERI,Lembaga Pendidikan Dalam Negeri,,,,Jalan Adjelani Nomor 21,INDONESIA,Kalimantan Barat,Mempawah,,,,,T_mitra_Images/b7d9edca.logo.071500.jpg,,
23d9794f,,PT. QIOSPRINT DAYA GRAFIKA,Dunia Usaha,,Perusahaan Swasta,,,,Jalan Ampera Kios Nomor 3-4,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
2a5e7882,,PT. PATIWARE,Dunia Usaha,,Perusahaan Swasta,,,,,INDONESIA,Kalimantan Barat,Bengkayang,,,,,,,
37132691,,PT. FAMOES PRATAMA,Dunia Usaha,,Perusahaan Swasta,,,,Jalan Parit H. Husin II Nomor 789,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/37132691.logo.071410.jpg,,
7b2e96e4,,KANTOR WILAYAH KEMENTERIAN HUKUM DAN HAK ASASI MANUSIA KALIMANTAN BARAT,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Provinsi,,,Jalan K.S. Tubun 26,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/7b2e96e4.logo.071334.png,,
c202e1e3,,PEMERINTAH DESA PULAU LEMUKUTAN,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Kota/Kabupaten,,,Desa Pulau Lemukutan Kabupaten Bengkayang,INDONESIA,Kalimantan Barat,Bengkayang,admin@desapulaulemukutan.id,085252666675,,https://desapulaulemukutan.id/artikel/2024/12/14,T_mitra_Images/c202e1e3.logo.114857.png,,
d69c5efb,,BADAN KEUANGAN DAERAH KOTA SINGKAWANG,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Kota/Kabupaten,,,Jalan Firdaus H. Rais,INDONESIA,Kalimantan Barat,Kota Singkawang,,,,,,,
2c94c739,,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG KOTA PONTIANAK,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Kota/Kabupaten,,,Jalan Ahmad Yani,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
2fa28816,,DINAS PERHUBUNGAN KABUPATEN KETAPANG,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Provinsi,,,,INDONESIA,Kalimantan Barat,Ketapang,,,,,T_mitra_Images/2fa28816.logo.071249.jpg,,
698acf49,,INTERNATIONAL TALENT CIRCULATION BASE (TAIWAN-INDONESIA),Organisasi,,Lembaga Pendidikan Luar Negeri,,,,,TAIWAN,,,,,,https://intactbase.csu.edu.tw/,T_mitra_Images/698acf49.logo.071205.png,,
6a004df4,,KAMK UNIVERSITY,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",,Lembaga Pendidikan Luar Negeri,,,,"Ketunpolku 1, PO BOX 52, FI-87101 Kajaani",FINLAND,,,,,,,T_mitra_Images/6a004df4.logo.071136.png,,
a0add136,,KANTIN WAHYU,Dunia Usaha,,UMKM,,,,Jalan H.M. Suwignyo Gg. Kurnia Indah No. 4B,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
a2f1d4b3,,YAYASAN HUNIAN RAKYAT CARITRA YOGYA,Organisasi,,Asosiasi Dalam Negeri,,,,Jalan Ipda TUT Harsono Nomor 26,INDONESIA,DI Yogyakarta,Kota Yogyakarta,,,,,,,
f0a99306,,KANTIN EMAK,Dunia Usaha,,UMKM,,,,Jalan Sepakat I Blok K/Kakap Nomor 03,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
aec36076,,KANTIN ICHA,Dunia Usaha,,UMKM,,,,Jalan Tanjung Raya II Serasan Permai Blok H4,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
bdbd230a,,KANTIN HAJAR,Dunia Usaha,,UMKM,,,,Jalan Wonobaru Gang Wonodadi 1 Nomor 50,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
daf2b4a6,,KANTIN LUKAS WIBOWO SASONGKO,Dunia Usaha,,UMKM,,,,Jalan Semandang 3 Nomor 94 Blok 16 Perum 4,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
6bca09f9,,DIREKTORAT JENDERAL PENDIDIKAN VOKASI,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Kementerian / Lembaga Pemerintah Pusat,,,"Jalan Jenderal Sudirman, Senayan",INDONESIA,DKI Jakarta,,,,10270,,,,
15fde43c,,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK UNIVERSITAS BANGKA BELITUNG,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,Jalan Raya Balunijuk-Air Duren,INDONESIA,Kepulauan Bangka Belitung,Bangka,politikubb@gmail.com,,33172,,T_mitra_Images/15fde43c.logo.071050.jpg,,
32a30f8c,,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK UNIVERSITAS NUSA CENDANA,Perguruan tinggi yang masuk dalam daftar QS200 berdasarkan bidang ilmu (subject),NEGERI,Perguruan Tinggi Yang Masuk Dalam Daftar QS200 Berdasarkan Bidang Ilmu (QS200 By Subject),,,,"Jalan Adisucipto, Penfui",INDONESIA,Nusa Tenggara Timur (NTT),Kota Kupang,jipol@undana.ac.id,,85000,,T_mitra_Images/32a30f8c.logo.071019.jpg,,
7e81e620,,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK UNIVERSITAS GADJAH MADA,Perguruan tinggi yang masuk dalam daftar QS200 berdasarkan bidang ilmu (subject),NEGERI,Perguruan Tinggi Yang Masuk Dalam Daftar QS200 Berdasarkan Bidang Ilmu (QS200 By Subject),,,,Jalan Sosio Yustisia No. 1,INDONESIA,DI Yogyakarta,Sleman,dpp.fisipol@ugm.ac.id,,55281,,T_mitra_Images/7e81e620.logo.070953.jpg,,
aa2541a1,,NORWEGIAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,Perguruan tinggi yang masuk dalam daftar QS200 berdasarkan bidang ilmu (subject),,Lembaga Pendidikan Luar Negeri,,,,"NTNU, Department of Geography NO-7491 Trondheim",NORWAY,,,kontakt@ige.ntnu.no,,,,T_mitra_Images/aa2541a1.logo.070917.png,,
c449a777,,YAYASAN MENEBAR CAHAYA ILMU,Organisasi,,Asosiasi Dalam Negeri,,,,Jalan Imam Bonjol Gang Busri No. 23,INDONESIA,Kalimantan Barat,Kota Pontianak,menebarcahayailmu@gmail.com,,,,,,
58a3bbc4,,BADAN PERENCANAAN PEMBANGUNAN DAERAH (BAPPEDA) KABUPATEN SANGGAU,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Provinsi,,,Jalan Jenderal Sudirman Nomor 09,INDONESIA,Kalimantan Barat,Sanggau,,,,,,,
05afc3d0,,MASJID DARUL IKHLAS KAMPUNG SINDANG,Lainnya,,Lainnya Mitra Luar Negeri,,,,"Kampung Sindang, Kota Samarahan, Sarawak",MALAYSIA,,,marzukishebli10@gmail.com,,94300,,,,
5bf904e4,,KELURAHAN BUNUT,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Kota/Kabupaten,,8/5/2024,Jalan Jenderal Sudirman,INDONESIA,Kalimantan Barat,Sanggau,,,,,,,
1ab0e041,,CV. ANUGERAH PUTRA BIMASKA,Dunia Usaha,,Perusahaan Swasta,,,,Jalan Parit H. Husin 2,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
